cid,nlane,turn,dnroad,geom,len
9172_5339,2,U#S,5339_9172#5339_9015,0105000020E610000001000000010200000017000000B8ABE7A910B45D4080E4137590FE3E40D88AA41A0CB45D40905FD92892FE3E40F80C5D60E1B35D4030DA719DA8FE3E40B033CE11BFB35D40000AA7D2BDFE3E40800951C892B35D40F09C2A42DEFE3E409095C1E656B35D40F0F910AA0DFF3E40A8C4507C2CB35D408026211C29FF3E4080394A3005B35D4020A39CD23BFF3E40E837AB5CCDB25D40406DFFCA4AFF3E40A8C7F0247EB25D403084A84457FF3E40289457E420B25D40709AB0FD64FF3E40288FB157DBB15D404065B4B672FF3E40F0FF0292A7B15D4030E18EAC86FF3E40C897984D71B15D402074121CA7FF3E40E03845212BB15D40E034E87EE0FF3E4028EE3476E2B05D40F072DA582B003F40D026A91487B05D40002DA7288A003F40D8CD6A2664B05D4090C0CB58A9003F40C0AFE06A1CB05D40401C703FDB003F40383F5842EEAF5D40C0E53177EB003F4088C34B3DB9AF5D40A0FCDAF0F7003F40A8FA25E766AF5D40204AC232F4003F4078E4C9E755AF5D4040175914F1003F40,7165.504763268886
9006_9007,4,R#U#S#L,9007_9009#9007_9006#9007_4895#9007_9005,0105000020E610000001000000010200000002000000E02AA58D81AC5D4060DEFE3134F23E4050547E38B9AC5D40D02689BD81F23E40,350.17325184314603
4718_9006,3,U#R#S,9006_4718#9006_9008#9006_9007,0105000020E610000001000000010200000002000000B89B031837AC5D404070FF78CCF13E40E02AA58D81AC5D4060DEFE3134F23E40,468.3900677928935
4718_9003,2,U#R,9003_4718#9003_9004,0105000020E610000001000000010200000002000000B89B031837AC5D40C024FB78CCF13E40E8BC5F0220AC5D408095A42199F23E40,371.4827367617054
9004_9005,2,U#R,9005_9004#9005_9007,0105000020E610000001000000010200000002000000687B4EF666AC5D405026F2BA04F33E4018E7292499AC5D40A070DAB954F33E40,322.4283123849727
9007_9005,2,L#U,9005_9004#9005_9007,0105000020E610000001000000010200000002000000AA1B7B38B9AC5D4047DB84BD81F23E4035D4282499AC5D409F9EEBB954F33E40,402.99215307169027
4609_9011,2,R#U#L#S,9011_4668#9011_4609#9011_9010#9011_9009,0105000020E610000001000000010200000003000000EE812DE116AD5D4014DE2FB0D8EF3E402C70688001AD5D4050CA415C7BF03E40BC987F57F8AC5D40C7DD39F7CBF03E40,448.5825401694461
9008_9006,2,L#U#R,9006_4718#9006_9008#9006_9007,0105000020E610000001000000010200000003000000BB51F9119EAC5D4039B895DA62F13E405B76A98D81AC5D40D3C00B3234F23E405B76A98D81AC5D40D3C00B3234F23E40,391.25955784515236
4718_9002,4,U#R#S#L,9002_4718#9002_9096#9002_9098#9002_9097,0105000020E610000001000000010200000006000000B89B031837AC5D404070FF78CCF13E40588A66631AAC5D408029B49A98F13E40E8275FE7FEAB5D40C0CF28327AF13E4050AD722CE5AB5D402053AD7B67F13E407866E8C3C6AB5D40205ADD2465F13E4088324CC188AB5D4020BE204A7DF13E40,1052.1397174737615
4530_4520,3,R#U#S,4520_4487#4520_4530#4520_4502,0105000020E610000001000000010200000004000000E3F990E05BAD5D401A6526E693EE3E40273C363C5CAD5D405CBA59EE92EE3E40C55C8C6067AD5D404974220371EE3E402F5BE31A7CAD5D40910DC59936EE3E40,245.5079945960822
4520_4502,2,R#U#S#L,4502_4464#4502_4520#4502_4474#4502_4534,0105000020E610000001000000010200000005000000B00FDF1A7CAD5D4020C2C09936EE3E40D8E8D4B67DAD5D40809CCD1032EE3E40A000801F92AD5D401060BEBAFFED3E40284F71A0B0AD5D40D064EF34B5ED3E404873C97DBAAD5D40104C5D559DED3E40,446.8739089829796
4448_4423,2,R#U#L,4423_4393#4423_4448#4423_4471,0105000020E610000001000000010200000002000000CF29AF3266AE5D400447D98D04EC3E40DFAC1CB59DAE5D40463360DA81EB3E40,392.12250462909685
5140_5113,3,R#U#S#L,5113_5101#5113_5140#5113_5125#5113_5189,0105000020E610000001000000010200000002000000B2B13B72DEB35D40D254ECBB64F73E40C293AB92A7B45D4049407541B7F73E40,1181.0742986891426
5113_5125,1,U,5125_5113,0105000020E610000001000000010200000002000000285BA892A7B45D40606E8641B7F73E40F0BF461341B55D4000BF5F09FAF73E40,902.1823867401844
5113_5189,1,U,5189_5113,0105000020E610000001000000010200000004000000C293AB92A7B45D4049407541B7F73E40C28387E5A6B45D4026EABB11CCF73E4001050FBAA1B45D408B58FE5B4DF83E40C91BE41EA0B45D4038C368B16FF83E40,315.0552447318866
5140_5076,4,R#U#L#S,5076_5066#5076_5140#5076_5101#5076_4986,0105000020E61000000100000001020000000200000050533672DEB35D4060A0F0BB64F73E40805F661CE6B35D406066CDD94CF53E40,907.6678331617273
5073_9016,2,U#S,9016_5073#9016_9172,0105000020E610000001000000010200000009000000F072FBF937B85D4090D48AC2F0F43E4088B9A11F09B85D40A0A88016F3F73E40B09D729603B85D400025C21CC3F83E4098848E6701B85D40A0BD201AC4F93E40806BAA38FFB75D40D0182EFE78FA3E40A80C5CEBF9B75D4010E39AB409FB3E40D03A7CCFF1B75D40A0E86B8468FB3E4068377516E4B75D409035BCC3E7FB3E40E04474A2D9B75D4030C23A862EFC3E40,3204.0954834910804
9127_9122,1,R#U#S#L,9122_9123#9122_9127#9122_9129#9122_9111,0105000020E610000001000000010200000002000000D8388B19CCAA5D401047CF882DF53E406096088478AA5D40B0EA89E1FCF43E40,494.33816210242844
9051_9053,2,U#S,9053_9051#9053_9148,0105000020E6100000010000000102000000100000009839C968FAAC5D40500891A455E63E40E0A7CC95ADAC5D40A0115909B5E63E407033220C54AC5D4030F8FB9F25E73E40E0B74CB304AC5D40B0EF74688AE73E4028BD1FECB1AB5D403031641CF3E73E40D0399DA3AFAB5D40008461FDF5E73E40F0FB36E566AB5D4070E838B451E83E4010C345C349AB5D40C080BD4D75E83E40006FA3C931AB5D40F00D037296E83E40484E98301AAB5D40E068AF01BBE83E40B8F545D5FEAA5D40A0F00A05EBE83E40F818A37DE5AA5D4080A0519E1FE93E40703F800FB5AA5D409012BD919BE93E4090561E3F9CAA5D40800EA479EAE93E40C00693CE7FAA5D4010EE1AD64FEA3E4050B3515478AA5D40B086781C6DEA3E40,4193.516114265058
5339_9015,4,U#S#L#R,9015_5339#9015_9074#9015_4525#9015_9055,0105000020E61000000100000001020000001800000078E4C9E755AF5D4040175914F1003F4050CE6DE844AF5D40F098EBF5ED003F40405C4BCB1FAF5D4020CEE73CE0003F4070054892F2AE5D40A09FF488C8003F408883585EBBAE5D40B0A73F9DA0003F4078886AAA64AE5D40701DA80257003F4020071758EBAD5D4000FF4A77EFFF3E40407CDEFCA2AD5D40108BBB95B3FF3E40B8DF70A572AD5D40D0F8D8E691FF3E4010B78D503DAD5D4060186E3575FF3E40102EC2B90BAD5D40C09BF27E62FF3E40B8663658B0AC5D40B036C1025BFF3E40903CB90E84AC5D40B0D18F8653FF3E40A80ABFA15EAC5D40C0BAE60C47FF3E40B827466B2CAC5D40908B529830FF3E4058CB00C4FBAB5D40A0F8CE2810FF3E40B8643074BCAB5D4090389A86D5FE3E40D817E5137EAB5D4060AC1FAA8FFE3E40804CB61757AB5D403001B13F65FE3E406014D97B2FAB5D402022880F46FE3E4048412D5C0FAB5D40A0F3945B2EFE3E40089D42E1E5AA5D40F011E82814FE3E4060367291A6AA5D40007F64B9F3FD3E40E8671E1E74AA5D40B0ED7719DFFD3E40,7428.857261641514
5199_5210,2,U#S,5210_5199#5210_5300,0105000020E610000001000000010200000007000000E896A187C0AB5D40604BB02180F93E40A00EE473C3AB5D407027903A83F93E40D8EBD71CCEAB5D4010D0074F91F93E40607EAF3AD5AB5D40A0A8C0319AF93E40A89444E7D6AB5D40E0B59A3B9BF93E401852F15ED9AB5D408019A31A9BF93E40F814CAA6E2AB5D40A002AF5C90F93E40,209.91406054825603
9018_9017,3,U#S#R,9017_9018#9017_9061#9017_9027,0105000020E610000001000000010200000004000000B06EC36253AD5D40C03FD0370D063F40D0B6849054AD5D40B0A26FDAA5053F40F0841A6255AD5D40604C5CC939053F4090202E3656AD5D40E079D7EABC043F40,569.1853454889576
9019_9018,4,U#L#S#R,9018_9019#9018_9068#9018_9017#9018_9020,0105000020E610000001000000010200000007000000A0E3A3C539AD5D40005C29DBF2063F40A8B7622641AD5D40F0ADE5FBCD063F4038634B3B47AD5D40A0AFA127A7063F40E026198F4BAD5D40E0F0E44281063F4028DB7DB74EAD5D402024C80B60063F40708FE2DF51AD5D4040F9A90135063F40B06EC36253AD5D40C03FD0370D063F40,421.40230322082874
9041_9040,3,U#L#S,9040_9041#9040_9140#9040_9043,0105000020E610000001000000010200000008000000F0B3D2BDD1B25D4040F9E91CDCE63E402836F50DCEB25D40F01E6D77EAE63E40186490FDC4B25D40104BCD0213E73E4018F55E89BBB25D40A08AE4303AE73E4098F753DEACB25D40A08E702F70E73E40709605F290B25D4090A4E87ED7E73E400058E18C7DB25D4030C328DD1DE83E40204562C476B25D401054DBC736E83E40,791.4692781485413
9043_9042,3,U#L#S,9042_9043#9042_9045#9042_4415,0105000020E61000000100000001020000000500000078388FCA3AB25D40D013899513E93E40E858EFEE23B25D40C09FFEB366E93E40505F0FF313B25D40E0CD77BDA2E93E40A03CFD5108B25D40A02BEA70CDE93E40C0ED7E1FF2B15D40107097901EEA3E40,619.486137151739
9041_9044,1,U,9044_9041,0105000020E610000001000000010200000009000000F0B3D2BDD1B25D4040F9E91CDCE63E4098048651D5B25D40101C07A0C9E63E4010E14F8FD8B25D4020FB0C54B8E63E40C8390AADDAB25D40A0F0805CA9E63E4058C4B834E1B25D4060F357F35CE63E404002CDF4E6B25D40806D6CFF15E63E4018E0B212ECB25D40C02D88BDDAE53E4080688255F3B25D4070F1E14D8FE53E4098242B66F4B25D40A000721885E53E40,617.4280791837595
9045_9042,1,R#U#L,9042_9043#9042_9045#9042_4415,0105000020E61000000100000001020000000500000028DE637EE8B15D4060130831D3E83E40A03E25FBE8B15D40206D9399F1E83E40203B8D26EAB15D40605A43322FE93E40602036C8ECB15D40F096B6B58EE93E40C0ED7E1FF2B15D40107097901EEA3E40,563.6041387277123
9047_9046,1,U,9046_9047,0105000020E61000000100000001020000000C000000A074CD779FA95D409001B5FF1EEF3E40C08A45399CA95D40101CA6091DEF3E40788F6D657EA95D4070D283DB0AEF3E40687CED0662A95D4080154152FAEE3E40A86D456041A95D402046764FE5EE3E40B8FDBA8C28A95D40D00C84FFD5EE3E40B0D7186718A95D40B0F145C7CAEE3E40B0408F7906A95D40507C78ADBCEE3E4030B664E3EEA85D40F0105843A6EE3E4080E8F305D8A85D40609567DF8EEE3E4010EA7FACCCA85D40F0A4E25F81EE3E40B8E3F633CBA85D408068F6857FEE3E40,1268.939024884996
9049_9048,3,U#R#S,9048_9049#9048_9107#9048_9106,0105000020E610000001000000010200000009000000B09AE0CE97AB5D40A07B7B56A0EF3E4088F53FF38BAB5D40A0F850CDA5EF3E40A01CA4CB6EAB5D40D0172F7BB1EF3E401835263159AB5D40E0786813B8EF3E4000DA983C3DAB5D40C010920FBEEF3E40B01F5E812FAB5D4000A01756C0EF3E402090A84313AB5D404003DE34C3EF3E4068F672D20DAB5D40407EEE2CC3EF3E400048F589FBAA5D4030F8A39EC1EF3E40,914.2778952727353
4573_9050,2,U#S,9050_4573#9050_9049,0105000020E61000000100000001020000000E00000050EA979762AC5D4040457CD165EF3E40E8272CF659AC5D40404A0E7A64EF3E40582E84374CAC5D4090E110A263EF3E40E0A58A0545AC5D40A018025563EF3E40E0A792EA43AC5D40F0242E4963EF3E40A8E5B46528AC5D40A0F3DD3165EF3E40C0AC76D81AAC5D40106375FF66EF3E40F8ED814916AC5D40F01D621468EF3E4028E0F0E512AC5D4030404AE268EF3E40E8635EE411AC5D408085641F69EF3E40E04F226907AC5D40D01E1F9C6BEF3E40B0333085F6AB5D40E00BD65671EF3E40D8E2787DE7AB5D409059A14877EF3E4088A2A882DDAB5D40707507587BEF3E40,778.1545125701201
9052_9051,5,U#L#R#S,9051_9052#9051_9147#9051_9053#9051_9092,0105000020E61000000100000001020000000E000000F0DF9F99DAAD5D4020446F21AAE83E40B821F359C2AD5D40F02A861367E83E40E0CE067FB0AD5D40C08D77FB37E83E4080BD9F73A7AD5D40405F844720E83E40809244948EAD5D409079A518DFE73E4048228F3B80AD5D4020B5FA0BB9E73E403825176B71AD5D4050FD6DD090E73E40C89E74F760AD5D4080D24FC665E73E40F00869584FAD5D4080E8FA2C39E73E40C0DBD2C340AD5D401030CD3012E73E40B84FEEE12CAD5D4000E1461BDEE63E40589F10D91EAD5D40E01BFB4DB9E63E403089B4D90DAD5D40107E4B758BE63E409839C968FAAC5D40500891A455E63E40,1652.2345117038326
4393_9052,3,U#R#S,9052_4393#9052_9135#9052_9051,0105000020E61000000100000001020000000900000018414B4054AE5D40A0C0CE367FEA3E40C89F82A535AE5D4010B8DDF4FCE93E40C0E989F31FAE5D406004A00D9DE93E40F0893CB616AE5D4090BFA4A077E93E40A00D4CB010AE5D40600AD2A361E93E40D8864B0DFBAD5D40E0C847F517E93E40405D2688EFAD5D4090D133CAEEE83E4050CDBA86E6AD5D40D0BAC725D0E83E40F0DF9F99DAAD5D4020446F21AAE83E40,1066.4846532954546
9054_4440,3,L#U#R,4440_4471#4440_9054#4440_4497,0105000020E610000001000000010200000005000000A8E141712FB05D40006D28B25FEA3E40D8AC07F42BB05D4090C85AF79AEA3E405023BFAE21B05D40209221A10FEB3E407814C09719B05D4040D855FA69EB3E40A859524E11B05D40409DCDB2C0EB3E40,623.0014094779393
9051_9092,1,U,9092_9051,0105000020E610000001000000010200000003000000D013C768FAAC5D404B36A2A455E63E40F273C78BDAAC5D40D422AA0905E63E404B2C210697AC5D40458566AE3EE53E40,748.116081521601
9041_9079,4,U#S,9079_9041#9079_9078,0105000020E61000000100000001020000000A000000F0B3D2BDD1B25D4040F9E91CDCE63E4050101A668DB25D4060BB709E6CE63E40A0A2F9EF03B25D4080E8FE2E8FE53E40380A8C39EBB15D40A0C03A8966E53E40A8A94514D8B15D4060C8E5774EE53E40C0474E3DCAB15D4070B86CA73FE53E4088726768B4B15D40A07CBA612BE53E40C0A018689DB15D40A073713A1AE53E4028B598BE88B15D40C04E686E12E53E40C81AF2C57AB15D406016BC500FE53E40,2161.9178813765025
9057_9069,1,U,9069_9057,0105000020E6100000010000000102000000220000002840E291B7A95D40F04597EB78063F40A86A5527B4A95D40E0298BFF91063F40403A8D38ADA95D4010CEEA3BC4063F40205C7491A6A95D4040B8F603F3063F40B8E658C2A0A95D40E06115741D073F40586D89BF9AA95D40E0EBF57248073F4038A9479E94A95D4080F71E3372073F40183FF7CC8FA95D408009EE7790073F40A0F9CAF388A95D4040D7D0D0B6073F40083CAA4681A95D4090F609F1DF073F4080DBB66978A95D4060157B1E12083F4050502D9C70A95D4080EAB8843D083F40F03ECDB768A95D4050492E5069083F4068EF469862A95D4050D76F3A8A083F40608017FF5CA95D4020E4EE80A6083F409060F0245AA95D4030D48D29B8083F4028FCCBBB58A95D401037D4EDC1083F40C090A82C57A95D40504C8120CE083F400038603E56A95D408053A8A6D8083F401851B4C155A95D40A00195CEE0083F40782DFC0E55A95D4090E0F4A5EC083F405027CD7754A95D40A079AA64FC083F4008A4551154A95D40A0B649290E093F40982F2DBF53A95D40A0EF646032093F40D067DB9153A95D40706FF46158093F40209B858C53A95D40A0005C3373093F40E0EBE4D953A95D405047C3408F093F40484AD73F54A95D4030DF2C58BC093F40A0BA352D54A95D407051FC78E5093F40C0AD9EDA53A95D40B09EFD2FF4093F40C014C57B53A95D409085860AFD093F4080622A1E53A95D40300D34C0010A3F40801D09E551A95D4010804DEA0C0A3F40C8E640954EA95D4020B46E28210A3F40,1740.1180882599633
9032_9067,2,R#U,9067_9068#9067_9032,0105000020E61000000100000001020000000400000040256BFD22AE5D40B044B904C5043F403844BBFBFDAD5D40109F55EFBB043F4028AAAD94E2AD5D40C019E1CCB3043F40E84B7CA9D0AD5D40403E98B6AD043F40,481.45137439837237
9015_9055,1,U,9055_9015,0105000020E61000000100000001020000005D000000E8671E1E74AA5D40B0ED7719DFFD3E40B0D631CA6DAA5D409024932302FE3E4070D6BE2565AA5D40F09392AE31FE3E40C87035E55CAA5D40409592135DFE3E40E881EFA053AA5D407028C81E8DFE3E40A09EA4E448AA5D40C08094CEC3FE3E4090806B7040AA5D406044A8ADECFE3E4080B7BBFF36AA5D40A0B39D7A1AFF3E40D82A7C7B2CAA5D40A08E3D3E4BFF3E4038288C9326AA5D4090C4CEF864FF3E401836575B1EAA5D405050397C8BFF3E4088B02DE517AA5D4030F5C4FEA8FF3E402853FF9F11AA5D4010D9D4AEC6FF3E40E073932A07AA5D40603BB761F8FF3E405827CEC1FBA95D4080BE55FA30003F40989FDEA3F6A95D40304E66AA4A003F40C0174E88EFA95D40E054DC4670003F40A8D4DE0DEDA95D40303EC8C97C003F4078774EC7E4A95D40D03ADF66A9003F4040427A48E0A95D40B0B38A06C2003F40200FC503DBA95D4010251189DE003F40F8A60050D9A95D4080932EE9E7003F4078AC23F8D3A95D40900A010506013F40B8F934FECFA95D40703FE7151F013F40B84F570FC9A95D40B0F47C6847013F4060D9CC8EC5A95D40901D75CA5C013F40487E75D6C0A95D40E02DEF357A013F40E0D43A83BCA95D40D0A99A8394013F40A864EC30B8A95D4000366AA9AF013F40A012A765B4A95D40C02484D7C6013F402081ECB3B2A95D40806CD817D2013F404000D2CCADA95D4060490966F1013F40C8EA372FA8A95D4040B286E615023F4078EA1DB0A3A95D4030CB41B734023F4078750DEE9FA95D40D02A45F54D023F40605EA7FB9AA95D40E02672B46F023F40004C1E5E96A95D40B0FB7D8F92023F400042A87B92A95D407074900FAE023F4088DE0B618FA95D40C028686AC4023F4070B5E4778EA95D40108D96F9CA023F4080A880F08BA95D40B06C79CEDE023F40901FC36087A95D4050E2C19001033F40D809280785A95D40104EC1AA12033F4048BF2E4480A95D4070796F9039033F40709D2B297BA95D4090470DD362033F40401BC29676A95D40E001338689033F40B0EAF0A071A95D4090474FEFB4033F40E0A983336DA95D402047EF98DD033F40A0BFE47469A95D40800E7D6800043F40A074C8BE65A95D40B096E59F24043F40380484FF62A95D409082C5C03E043F403838C16C5FA95D404044716E63043F4058379A005CA95D409028983185043F40B89C147E5AA95D40E021656895043F4018092F8C57A95D40D0A5BB3CB4043F4058DC5F0D55A95D4050149CF2CF043F4060FE9BFB51A95D4020C61481F1043F40F8E5FAAE50A95D40E0A7D00400053F40E89A127B4EA95D4050378F1E1A053F40E81AC7914CA95D40A050215432053F40C0EB1D824BA95D404002743C3F053F40A8E3804949A95D401066D0665B053F406858AF3647A95D40D0408AE673053F40C067440645A95D4090CEB63091053F406082C9E342A95D4050AD2A7AAE053F40684EBC4240A95D4060251523D1053F4028D365273FA95D40A028641CE0053F40E0245F393DA95D4050169462FA053F403019A3EF3AA95D40E0D388B21A063F4078D1F71D3AA95D4080B87E4326063F40B83A472437A95D40601F7E1A51063F40F8324B8133A95D40B04A30DC86063F40985AED362FA95D40B01798EFC2063F40A8387C0F2DA95D40104DA119E2063F40400A59DB29A95D40A01D58E410073F40B833BCC126A95D40601B71753E073F4068947EFA23A95D4080EEEA8064073F4030FFF1C320A95D40406C532391073F40E089A92C1EA95D4010EC336CB6073F40687C9B751BA95D4050FE3C87DE073F40E8028A9D18A95D40E092485408083F40B8712DF514A95D40E0034B4D39083F4038EAF3E111A95D40A06FF26566083F40887808090FA95D40100DDC728F083F40C817F5620BA95D40806DC06BC0083F4048F42D3E08A95D4080734524E8083F40407F0AE204A95D40501C106012093F40A033213402A95D4070C3F5F031093F4038FF995500A95D4040FEFA4445093F4088E60A54FEA85D4090B2BF7258093F4028FD21F6FCA85D4080E15BE661093F4080527FEDFBA85D40505170836A093F407874D59CF9A85D40B05A8CA082093F40,5563.346401542607
5298_9056,2,U#S,9056_5298#9056_9057,0105000020E61000000100000001020000001700000060D7394A81AA5D4030034F4064FF3E40682D4A787EAA5D40D0F73FD977FF3E40889ADD3777AA5D40B0DE45C5A3FF3E40705DB8136FAA5D40608EC7E1D3FF3E40C07DCCF067AA5D40601B514400003F40B8C0E51E63AA5D40F0376BAE22003F40C07B07DF5EAA5D4080D11E9C40003F4018567F5E5AAA5D40707E021663003F4078D4A53A55AA5D4030842F358A003F40088AFA524FAA5D40D0FBB317B8003F4010AA403F49AA5D40F05BE92CE8003F40E017431843AA5D40F006C69E16013F40389DE5983DAA5D4020B9DB5344013F40A8928D4937AA5D40F066D05478013F4040C72EEE32AA5D40701022FD9C013F400899D5EF2DAA5D402011C49AC6013F40487A928D2AAA5D40B05D286DE5013F4088EDC5EF24AA5D40C0E7863417023F40D8AC176920AA5D40801097C33E023F40C071AA991BAA5D404015D9D668023F40B0F75F0A16AA5D40F030ED0898023F40B8BF799210AA5D40301ED324C2023F4090C3AC8C10AA5D40B0AC4E57C2023F40,1601.5283832305058
9056_9057,4,U#L#R#S,9057_9056#9057_9066#9057_9091#9057_9069,0105000020E61000000100000001020000001900000090C3AC8C10AA5D40B0AC4E57C2023F40281B0DB50DAA5D4020DF3A13DB023F40E80E24BA0AAA5D40B06D12DCF8023F4038FB3FFE07AA5D40C01886D915033F40F899B33E05AA5D40401D86CB34033F404054D81401AA5D40100FC29261033F40D81F4A7CFAA95D40A063C1E3AC033F40D8A647D9F6A95D4040A845D0DA033F4030DFDF12F3A95D4010EB6A2506043F40C0D36FEFF2A95D4000493BBC07043F40A8C8BF6EEFA95D40B02CE0F12F043F405853AF81EBA95D40504E6CF959043F40006BDB1EE7A95D40D03BBDDB87043F402092438CE3A95D40B04E37EBB4043F40A89B7691DFA95D4060071613DD043F40C811FE54DBA95D40C04B03280E053F4018D83B5AD7A95D4030A6E6A03B053F4048F6FF79D3A95D406089F4D366053F4090EEAB68CFA95D40A01D1BEE94053F40C8D21E01CCA95D408047C1B1B9053F40C0072F94C8A95D400059BBD9DE053F40880BE6A0C5A95D4040F56F6EFE053F40D076D886C2A95D4090CA70BD1F063F40D06403ACBFA95D404016192C3B063F402840E291B7A95D40F04597EB78063F40,1690.8274619967422
9059_9058,3,U#R#S,9058_9059#9058_9060#9058_9026,0105000020E610000001000000010200000003000000A07EB4F887AC5D40A0968FE6C0023F4020B5344A86AC5D40707EDCBB5C033F40B89D275285AC5D4070F6AE7EC2033F40,436.0564501555315
9061_9060,4,U#R#S#L,9060_9061#9060_9027#9060_9058#9060_9141,0105000020E610000001000000010200000005000000101D966157AD5D40400AD10D8C033F40F8792B3639AD5D40401F113294033F40685A9E7E25AD5D40B0EDD91F9A033F40D88E02E116AD5D4000A04F009F033F4000BD750DF9AC5D40A0FC418AA5033F40,551.4976498829158
9060_9058,3,L#U#R,9058_9059#9058_9060#9058_9026,0105000020E61000000100000001020000000500000000BD750DF9AC5D40A0FC418AA5033F4078463484DAAC5D40F037A559AC033F409810BC8CC8AC5D4040DC996CB0033F40688AA3ECB9AC5D40B06B2126B3033F40B89D275285AC5D4070F6AE7EC2033F40,676.3325555731807
9063_9062,4,U#L#R#S,9062_9063#9062_9117#9062_9113#9062_9115,0105000020E61000000100000001020000000400000030067D26D1A95D4080537F9443F23E4080844169CDA95D403088C53897F23E4050ACD264C6A95D40F09A02063AF33E40A032FEEAC2A95D4020A282448CF33E40,562.2114187793709
9065_9064,2,U#S,9064_9065#9064_9066,0105000020E610000001000000010200000005000000D0A608E28FA95D4010F338BB1EF83E4028B2F6148CA95D40C05726C961F83E4078EFFA2F84A95D40C0666E6FCBF83E40E819FE4A7CA95D40608C38791EF93E4028B0B01571A95D40A0201EE788F93E40,639.5152525647113
9064_9066,2,U#S,9066_9064#9066_9057,0105000020E61000000100000001020000000600000028B0B01571A95D40A0201EE788F93E40204FDFF362A95D402068F30F0DFA3E40B878BC595BA95D4080EA462F55FA3E40180E496F50A95D40F052F327BAFA3E40B85D6B6642A95D40F096307C3FFB3E40B8FC994434A95D4040DE9293BEFB3E40,1020.5695053171696
9066_9057,4,R#U#S#L,9057_9056#9057_9066#9057_9091#9057_9069,0105000020E610000001000000010200000023000000B8FC994434A95D4040DE9293BEFB3E40709BCE8D0AA95D4050F5686D44FD3E4038A4661CDEA85D40C0F5BCE3E0FE3E408892A1E1CFA85D4070AD2CC767FF3E40B855F0ABB7A85D4030EFF66F4A003F4048EDB776A2A85D407095586D0C013F40680EE7B97CA85D407068D49A6B023F40605836277AA85D405088C63B89023F4088E2AD4477A85D40C040F437B0023F4070C9C91575A85D4010B9F983D7023F4048A0DBFA72A85D4060ADD9C512033F40A0634B1F72A85D40706D0E684D033F40604CF07672A85D40D0963B5988033F4050568C8D75A85D40A0799536CE033F40A0B872AF79A85D40B021D0B70A043F40F81A59D17DA85D40600AE3CF39043F40C0699D3283A85D40C0E7199868043F408875C2CF88A85D404013D96292043F4058C406318EA85D40A0E5E3C1B3043F40B8ECA7D194A85D4070ABD04FD7043F409001A7B19CA85D40B023D69BFE043F40B06FB270A6A85D40609B3A2727053F40F859D5FAB1A85D40E05185E151053F40E07D5E56C0A85D40203D2A4A7E053F40007E0031CDA85D4070CFFEAA9D053F40487AD3F2D8A85D4040C7B34AB7053F4050F38C52E9A85D4080A47F2BD4053F407036947CFAA85D40C0F2ACC0EA053F40C876B5E40AA95D40E0D3CD86FB053F40A0A8361C1CA95D4000C2A7B007063F40509B489B30A95D40D0BDFA3113063F40783C63E863A95D40805943B12E063F40A857D55B7BA95D40A05E391A3E063F4040835C3591A95D40706BD5FF50063F402840E291B7A95D40F04597EB78063F40,6075.880382828492
9068_9067,2,U#L,9067_9068#9067_9032,0105000020E61000000100000001020000000B000000702D480A97AD5D40104073150C063F40D8008A039BAD5D4020BAC25DEB053F40405240849FAD5D40503E253DC5053F40C8477806A3AD5D40201DF11AAA053F40B059A797A6AD5D40F0EF3FE88F053F4098094E36ABAD5D40B0CE0BC674053F40888180B2B2AD5D407056067A4D053F402006FE80BFAD5D4070F706940A053F409068BDDDC7AD5D40900F084EDF043F4078E71F03CDAD5D4060B2E410C2043F40E84B7CA9D0AD5D40403E98B6AD043F40,683.401518999084
9107_9099,3,U#L#R,9099_9107#9099_9100#9099_9098,0105000020E61000000100000001020000000200000000D9E222F0AA5D4050E8EEDAA8F03E40006AD0BBE4AA5D4070D8391790F13E40,396.7987889927084
9021_9068,4,U#L#S#R,9068_9021#9068_9031#9068_9067#9068_9018,0105000020E610000001000000010200000006000000C0C89FD074AD5D40302493D23A073F40C8DB918479AD5D4000B07CFB12073F40380D0D6882AD5D4070BF7163C4063F40B03E884B8BAD5D40600271AA77063F40E0714F9993AD5D40503E40482D063F40702D480A97AD5D40104073150C063F40,549.6589406229734
9029_9021,4,U#R#L#S,9021_9029#9021_9019#9021_9022#9021_9068,0105000020E610000001000000010200000005000000D817B22259AD5D4020D2FB7510083F403839231A62AD5D40E0801F0DDB073F40E8142AF367AD5D40E0E7498AA9073F40B8E8DA6D70AD5D4050A6BFDB5F073F40C0C89FD074AD5D40302493D23A073F40,396.55550943104606
9075_5073,4,S#U#L#R,5073_9167#5073_9075#5073_9076#5073_9016,0105000020E610000001000000010200000004000000A8C66A4467B95D40A0A2FEA8BDF43E40889E075619B95D40D0613538BFF43E40C867DAB4C8B85D4090729DA4CBF43E40F072FBF937B85D4090D48AC2F0F43E40,1771.532956139249
9035_9032,2,U#L#S#R,9032_9035#9032_5429#9032_9067#9032_9031,0105000020E61000000100000001020000000600000048D9350377AE5D40608F3971E7043F40382A6DFA5EAE5D40F031D95EDC043F40A019536951AE5D40C0FF1001D8043F40087CCAA646AE5D40E04D9903D3043F403029DECB34AE5D40D0F4E497CA043F4040256BFD22AE5D40B044B904C5043F40,493.2362632898837
